,X,y,w,ids
3202,[H]C1([H])C([H])(C#N)C1([H])C#N,-1262.45,1.0,[H]C1([H])C([H])(C#N)C1([H])C#N
3203,[H]C([H])=C([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1900.09,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3204,[H]C#CC(=C([H])[H])C1([H])C([H])([H])C1([H])[H],-1602.64,1.0,[H]C#CC(=C([H])[H])C1([H])C([H])([H])C1([H])[H]
3205,[H]N([H])C([H])([H])C1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],-1786.22,1.0,[H]N([H])C([H])([H])C1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H]
3206,[H]C([H])=C([H])C([H])=C([H])C1([H])C([H])([H])C1([H])[H],-1761.54,1.0,[H]C([H])=C([H])C([H])=C([H])C1([H])C([H])([H])C1([H])[H]
3207,[H]C([H])=C([H])C(=C([H])[H])C1([H])C([H])([H])C1([H])[H],-1761.47,1.0,[H]C([H])=C([H])C(=C([H])[H])C1([H])C([H])([H])C1([H])[H]
3208,[H]N([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])N([H])[H],-1786.7,1.0,[H]N([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])N([H])[H]
3209,[H]C([H])=C([H])C#CC1([H])C([H])([H])C1([H])[H],-1608.86,1.0,[H]C([H])=C([H])C#CC1([H])C([H])([H])C1([H])[H]
3210,[H]N([H])C([H])([H])C([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H],-1787.54,1.0,[H]N([H])C([H])([H])C([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H]
3211,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1914.87,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3212,[H]C([H])(C#N)C([H])([H])C1([H])C([H])([H])C1([H])[H],-1655.49,1.0,[H]C([H])(C#N)C([H])([H])C1([H])C([H])([H])C1([H])[H]
3213,[H]C(C#N)=C([H])C1([H])C([H])([H])C1([H])[H],-1511.72,1.0,[H]C(C#N)=C([H])C1([H])C([H])([H])C1([H])[H]
3214,[H]C1([H])C([H])([H])C1([H])C#CC#N,-1348.33,1.0,[H]C1([H])C([H])([H])C1([H])C#CC#N
3215,[H]C([H])=C([H])C([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],-1772.45,1.0,[H]C([H])=C([H])C([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H]
3216,[H]C#CC([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],-1613.79,1.0,[H]C#CC([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H]
3217,[H]C(=C([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])N([H])[H],-1771.89,1.0,[H]C(=C([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])N([H])[H]
3218,[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1745.24,1.0,[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3219,[H]C([H])=C(C([H])([H])N([H])[H])C1([H])C([H])([H])C1([H])[H],-1771.22,1.0,[H]C([H])=C(C([H])([H])N([H])[H])C1([H])C([H])([H])C1([H])[H]
3220,[H]N([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],-1619.05,1.0,[H]N([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])[H]
3221,[H]C#CC([H])=C([H])C1([H])C([H])([H])C1([H])[H],-1603.11,1.0,[H]C#CC([H])=C([H])C1([H])C([H])([H])C1([H])[H]
3222,[H]C#CC#CC1([H])C([H])([H])C1([H])[H],-1442.81,1.0,[H]C#CC#CC1([H])C([H])([H])C1([H])[H]
3223,[H]C(=C([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1903.18,1.0,[H]C(=C([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H]
3224,[H]C(=C(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1902.82,1.0,[H]C(=C(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H]
3225,[H]C([H])=C(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1902.84,1.0,[H]C([H])=C(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3226,[H]N([H])C([H])([H])C([H])([H])N([H])C1([H])C([H])([H])C1([H])[H],-1780.74,1.0,[H]N([H])C([H])([H])C([H])([H])N([H])C1([H])C([H])([H])C1([H])[H]
3227,[H]N(C([H])([H])C#N)C1([H])C([H])([H])C1([H])[H],-1518.24,1.0,[H]N(C([H])([H])C#N)C1([H])C([H])([H])C1([H])[H]
3228,[H]N([H])C([H])([H])C([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],-1787.53,1.0,[H]N([H])C([H])([H])C([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H]
3229,[H]C([H])=C([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1900.22,1.0,[H]C([H])=C([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3230,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1904.48,1.0,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3231,[H]N=C([H])N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1659.68,1.0,[H]N=C([H])N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3232,[H]C#CC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1743.65,1.0,[H]C#CC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3233,[H]C([H])([H])C#CC([H])([H])C1([H])C([H])([H])C1([H])[H],-1749.12,1.0,[H]C([H])([H])C#CC([H])([H])C1([H])C([H])([H])C1([H])[H]
3234,[H][C]([N]N([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1633.22,1.0,[H][C]([N]N([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3235,[H]C(=C([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H],-1901.11,1.0,[H]C(=C([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H]
3236,[H]C([H])=C(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1900.79,1.0,[H]C([H])=C(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3237,[H]C([H])([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],-1750.87,1.0,[H]C([H])([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])[H]
3238,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1846.72,1.0,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H]
3239,[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1847.67,1.0,[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H]
3240,[H]C([H])([H])C(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H],-1720.34,1.0,[H]C([H])([H])C(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H]
3241,[H]C(=O)C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1715.58,1.0,[H]C(=O)C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H]
3242,[H]OC(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H],-1541.15,1.0,[H]OC(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H]
3243,[H]C([H])=C([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],-1696.44,1.0,[H]C([H])=C([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H]
3244,[H]OC([H])([H])C1(O[H])C([H])([H])C1([H])C([H])([H])[H],-1647.58,1.0,[H]OC([H])([H])C1(O[H])C([H])([H])C1([H])C([H])([H])[H]
3245,[H]C(=O)OC1([H])C([H])([H])C1([H])C([H])([H])[H],-1527.71,1.0,[H]C(=O)OC1([H])C([H])([H])C1([H])C([H])([H])[H]
3246,[H]OC([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-1847.74,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
3247,[H]OC1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-1848.46,1.0,[H]OC1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
3248,[H]OC([H])([H])C1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-1846.85,1.0,[H]OC([H])([H])C1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H]
3249,[H]OC1(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-1845.96,1.0,[H]OC1(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H]
3250,[H]C(=O)C1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-1715.03,1.0,[H]C(=O)C1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H]
3251,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-2046.51,1.0,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
3252,[H]OC1([H])C([H])(O[H])C1(C([H])([H])[H])C([H])([H])[H],-1642.9,1.0,[H]OC1([H])C([H])(O[H])C1(C([H])([H])[H])C([H])([H])[H]
3253,[H]OC([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-1846.98,1.0,[H]OC([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]
3254,[H]OC1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],-1844.38,1.0,[H]OC1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H]
3255,[H]OC1([H])C([H])(C([H])=C([H])[H])C1([H])C([H])([H])[H],-1699.28,1.0,[H]OC1([H])C([H])(C([H])=C([H])[H])C1([H])C([H])([H])[H]
3256,[H]C#CC1([H])C([H])(O[H])C1([H])C([H])([H])[H],-1543.41,1.0,[H]C#CC1([H])C([H])(O[H])C1([H])C([H])([H])[H]
3257,[H]OC([H])([H])C1([H])C([H])(O[H])C1([H])C([H])([H])[H],-1644.06,1.0,[H]OC([H])([H])C1([H])C([H])(O[H])C1([H])C([H])([H])[H]
3258,[H]OC1([H])C([H])(C([H])([H])[H])C1(O[H])C([H])([H])[H],-1642.5,1.0,[H]OC1([H])C([H])(C([H])([H])[H])C1(O[H])C([H])([H])[H]
3259,[H]OC1([H])C([H])(C([H])=O)C1([H])C([H])([H])[H],-1513.64,1.0,[H]OC1([H])C([H])(C([H])=O)C1([H])C([H])([H])[H]
3260,[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])O[H],-1646.88,1.0,[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])O[H]
3261,[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],-2046.14,1.0,[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H]
3262,[H]OC([H])([H])C1([H])C([H])([H])C1(O[H])C([H])([H])[H],-1649.31,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1(O[H])C([H])([H])[H]
3263,[H]OC1(C([H])([H])[H])C([H])([H])C1(O[H])C([H])([H])[H],-1652.25,1.0,[H]OC1(C([H])([H])[H])C([H])([H])C1(O[H])C([H])([H])[H]
3264,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-1846.73,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H]
3265,[H]C(=O)C1([H])C([H])([H])C1([H])C([H])=C([H])[H],-1571.73,1.0,[H]C(=O)C1([H])C([H])([H])C1([H])C([H])=C([H])[H]
3266,[H]OC1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-1846.64,1.0,[H]OC1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H]
3267,[H]C(=O)C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-1717.71,1.0,[H]C(=O)C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H]
3268,[H]C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-1834.45,1.0,[H]C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H]
3269,[H]C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-1836.81,1.0,[H]C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
3270,[H]OC1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1846.58,1.0,[H]OC1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[H]
3271,[H]OC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])[H],-1841.79,1.0,[H]OC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])[H]
3272,[H]OC1([H])C([H])(O[H])C1([H])C([H])([H])C([H])([H])[H],-1645.35,1.0,[H]OC1([H])C([H])(O[H])C1([H])C([H])([H])C([H])([H])[H]
3273,[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-1845.61,1.0,[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
3274,[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1849.04,1.0,[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H]
3275,[H]OC1([H])C([H])([H])C1(O[H])C([H])([H])C([H])([H])[H],-1647.08,1.0,[H]OC1([H])C([H])([H])C1(O[H])C([H])([H])C([H])([H])[H]
3276,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])[H],-1842.1,1.0,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])[H]
3277,[H]OC1([H])C([H])([H])C1([H])C([H])=C([H])C([H])([H])[H],-1698.66,1.0,[H]OC1([H])C([H])([H])C1([H])C([H])=C([H])C([H])([H])[H]
3278,[H]OC1([H])C([H])([H])C1([H])C(=C([H])[H])C([H])([H])[H],-1699.02,1.0,[H]OC1([H])C([H])([H])C1([H])C(=C([H])[H])C([H])([H])[H]
3279,[H]OC1([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1843.18,1.0,[H]OC1([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])[H]
3280,[H]OC1([H])C([H])([H])C1([H])C#CC([H])([H])[H],-1548.8,1.0,[H]OC1([H])C([H])([H])C1([H])C#CC([H])([H])[H]
3281,[H]OC1(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1848.81,1.0,[H]OC1(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
3282,[H]OC1(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-1847.87,1.0,[H]OC1(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
3283,[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],-1836.94,1.0,[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H]
3284,[H]C([H])=C([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],-1690.93,1.0,[H]C([H])=C([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H]
3285,[H]C(=O)C(=C([H])[H])C1([H])C([H])([H])C1([H])[H],-1573.84,1.0,[H]C(=O)C(=C([H])[H])C1([H])C([H])([H])C1([H])[H]
3286,[H]C([H])=C([H])C(=O)C1([H])C([H])([H])C1([H])[H],-1579.47,1.0,[H]C([H])=C([H])C(=O)C1([H])C([H])([H])C1([H])[H]
3287,[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])[H],-1532.44,1.0,[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])[H]
3288,[H]C(OC1([H])C([H])([H])C1([H])[H])=C([H])C([H])([H])[H],-1697.04,1.0,[H]C(OC1([H])C([H])([H])C1([H])[H])=C([H])C([H])([H])[H]
3289,[H]C([H])=C(OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1697.08,1.0,[H]C([H])=C(OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H]
3290,[H]C(=O)C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1715.01,1.0,[H]C(=O)C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3291,[H]C([H])([H])C([H])(OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1838.29,1.0,[H]C([H])([H])C([H])(OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H]
3292,[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1848.97,1.0,[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3293,[H]OC([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1846.74,1.0,[H]OC([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3294,[H]C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])C1([H])[H],-1725.41,1.0,[H]C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])C1([H])[H]
3295,[H]OC([H])(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1847.07,1.0,[H]OC([H])(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3296,[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],-1838.66,1.0,[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H]
3297,[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1849.57,1.0,[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])C([H])([H])[H]
3298,[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C([H])([H])[H],-1634.74,1.0,[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C([H])([H])[H]
3299,[H]OC1([H])C([H])([H])C1([H])C(=O)C([H])([H])[H],-1520.96,1.0,[H]OC1([H])C([H])([H])C1([H])C(=O)C([H])([H])[H]
3300,[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])O[H],-1648.42,1.0,[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])O[H]
3301,[H]OC([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-1849.25,1.0,[H]OC([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]
3302,[H]C([H])([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])[H],-1840.7,1.0,[H]C([H])([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])[H]
3303,[H]OC([H])(C([H])([H])[H])C1(O[H])C([H])([H])C1([H])[H],-1650.97,1.0,[H]OC([H])(C([H])([H])[H])C1(O[H])C([H])([H])C1([H])[H]
3304,[H]C([H])([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],-1839.45,1.0,[H]C([H])([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H]
3305,[H]C([H])=C([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],-1698.72,1.0,[H]C([H])=C([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H]
3306,[H]C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],-1721.47,1.0,[H]C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H]
3307,[H]OC([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1848.09,1.0,[H]OC([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3308,[H]C([H])([H])C(=O)OC1([H])C([H])([H])C1([H])[H],-1533.57,1.0,[H]C([H])([H])C(=O)OC1([H])C([H])([H])C1([H])[H]
3309,[H]C([H])([H])OC1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-1837.12,1.0,[H]C([H])([H])OC1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
3310,[H]C([H])=C([H])C1([H])C([H])([H])C1([H])OC([H])([H])[H],-1689.15,1.0,[H]C([H])=C([H])C1([H])C([H])([H])C1([H])OC([H])([H])[H]
3311,[H]C#CC1([H])C([H])([H])C1([H])OC([H])([H])[H],-1535.36,1.0,[H]C#CC1([H])C([H])([H])C1([H])OC([H])([H])[H]
3312,[H]OC([H])([H])C1([H])C([H])([H])C1([H])OC([H])([H])[H],-1635.08,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1([H])OC([H])([H])[H]
3313,[H]OC1(C([H])([H])[H])C([H])([H])C1([H])OC([H])([H])[H],-1637.22,1.0,[H]OC1(C([H])([H])[H])C([H])([H])C1([H])OC([H])([H])[H]
3314,[H]C(=O)C1([H])C([H])([H])C1([H])OC([H])([H])[H],-1507.08,1.0,[H]C(=O)C1([H])C([H])([H])C1([H])OC([H])([H])[H]
3315,[H]C([H])([H])OC1([H])C([H])([H])C1([H])OC([H])([H])[H],-1623.52,1.0,[H]C([H])([H])OC1([H])C([H])([H])C1([H])OC([H])([H])[H]
3316,[H]C([H])([H])OC1(OC([H])([H])[H])C([H])([H])C1([H])[H],-1630.89,1.0,[H]C([H])([H])OC1(OC([H])([H])[H])C([H])([H])C1([H])[H]
3317,[H]C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1837.65,1.0,[H]C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H]
3318,[H]C([H])([H])OC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-1835.68,1.0,[H]C([H])([H])OC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H]
3319,[H]OC1([H])C([H])([H])C1(OC([H])([H])[H])C([H])([H])[H],-1636.66,1.0,[H]OC1([H])C([H])([H])C1(OC([H])([H])[H])C([H])([H])[H]
3320,[H]OC1([H])C([H])(OC([H])([H])[H])C1([H])C([H])([H])[H],-1631.0,1.0,[H]OC1([H])C([H])(OC([H])([H])[H])C1([H])C([H])([H])[H]
3321,[H]OC([H])([H])C1(OC([H])([H])[H])C([H])([H])C1([H])[H],-1638.17,1.0,[H]OC([H])([H])C1(OC([H])([H])[H])C([H])([H])C1([H])[H]
3322,[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1837.51,1.0,[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H]
3323,[H]OC1([H])C([H])([H])C1([H])C([H])([H])OC([H])([H])[H],-1633.1,1.0,[H]OC1([H])C([H])([H])C1([H])C([H])([H])OC([H])([H])[H]
3324,[H]C([H])([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-1838.28,1.0,[H]C([H])([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]
3325,[H]OC1(C([H])([H])OC([H])([H])[H])C([H])([H])C1([H])[H],-1638.95,1.0,[H]OC1(C([H])([H])OC([H])([H])[H])C([H])([H])C1([H])[H]
3326,[H]C([H])([H])OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1836.25,1.0,[H]C([H])([H])OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
3327,[H]C(OC([H])([H])[H])=C([H])C1([H])C([H])([H])C1([H])[H],-1695.82,1.0,[H]C(OC([H])([H])[H])=C([H])C1([H])C([H])([H])C1([H])[H]
3328,[H]C([H])=C(OC([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1694.6,1.0,[H]C([H])=C(OC([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3329,[H]C([H])([H])OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1837.87,1.0,[H]C([H])([H])OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
3330,[H]C([H])([H])OC([H])([H])OC1([H])C([H])([H])C1([H])[H],-1632.19,1.0,[H]C([H])([H])OC([H])([H])OC1([H])C([H])([H])C1([H])[H]
3331,[H]C([H])([H])OC(=O)C1([H])C([H])([H])C1([H])[H],-1536.16,1.0,[H]C([H])([H])OC(=O)C1([H])C([H])([H])C1([H])[H]
3332,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-2045.45,1.0,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H]
3333,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])=C([H])[H],-1700.23,1.0,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])=C([H])[H]
3334,[H]C#CC([H])([H])C1([H])C([H])([H])C1([H])O[H],-1542.95,1.0,[H]C#CC([H])([H])C1([H])C([H])([H])C1([H])O[H]
3335,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])=O,-1515.27,1.0,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])=O
3336,[H]OC1([H])C([H])([H])C1([H])OC([H])=C([H])[H],-1495.78,1.0,[H]OC1([H])C([H])([H])C1([H])OC([H])=C([H])[H]
3337,[H]OC1([H])C([H])(O[H])C1([H])C([H])=C([H])[H],-1497.78,1.0,[H]OC1([H])C([H])(O[H])C1([H])C([H])=C([H])[H]
3338,[H]C#CC1([H])C([H])(O[H])C1([H])O[H],-1344.79,1.0,[H]C#CC1([H])C([H])(O[H])C1([H])O[H]
3339,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-2047.12,1.0,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
3340,[H]C#CC1([H])C([H])([H])C1([H])C([H])=O,-1413.02,1.0,[H]C#CC1([H])C([H])([H])C1([H])C([H])=O
3341,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])=C([H])[H],-1699.6,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])=C([H])[H]
3342,[H]C#CC1([H])C([H])([H])C1([H])C([H])([H])O[H],-1546.8,1.0,[H]C#CC1([H])C([H])([H])C1([H])C([H])([H])O[H]
3343,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])O[H],-1647.91,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])O[H]
3344,[H]C(=O)C1([H])C([H])([H])C1([H])C([H])=O,-1389.47,1.0,[H]C(=O)C1([H])C([H])([H])C1([H])C([H])=O
3345,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])=O,-1518.24,1.0,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])=O
