,X,y,w,ids
473,triamcinolone-acetonide,1,1.0,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O
474,triamcinolone-hexacetonide,1,1.0,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(CC(C)(C)C)=O)=O
475,prochlorperazine,1,1.0,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
476,perphenazine-HCl,1,1.0,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
477,thiethylperazine,1,1.0,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1
478,trifluroperazine,1,1.0,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1
479,acetophenazine,1,1.0,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1
480,carphenazine,1,1.0,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1
481,dixyrazine,1,1.0,CC(CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24
482,fluphenazine,1,1.0,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1
483,butaperazine,1,1.0,C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4
484,carphenazine/carfenazine,1,1.0,C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O
485,fluphenazine-enanthate,1,1.0,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4
486,perphenazine,1,1.0,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CC4
487,thiopropazate,1,1.0,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4
488,thioproperazine,1,1.0,C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C
489,trifluoperazine,1,1.0,C1=C(C=CC3=C1N(CCCN2CCN(CC2)C)C4=C(S3)C=CC=C4)C(F)(F)F
490,amoxicillin,0,1.0,O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O
491,ampicillin,0,1.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O
492,carbenicillin,0,1.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O
493,penicillin G,0,1.0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O
494,aspoxicillin,0,1.0,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3
495,clometocillin,0,1.0,COC(C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(Cl)c(Cl)c3
496,metampicillin,0,1.0,CC1(C)SC2C(NC(=O)C(N=C)c3ccccc3)C(=O)N2C1C(O)=O
497,penamecillin,0,1.0,CC(=O)OCOC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc3ccccc3)C2=O
498,penicillin,0,1.0,[Na].CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(O)=O
499,pivampicillin,0,1.0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O
500,sulbenicillin,0,1.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)[S](O)(=O)=O)C(=O)N2[C@H]1C(O)=O
501,suncillin,0,1.0,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N[S]([O-])(=O)=O)c3ccccc3)C(=O)N2[C@H]1C([O-])=O
502,Auxeomycin,0,1.0,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+]
503,Chlortetracycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O
504,doxycycline,0,1.0,O.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(=C(N)/O)/C(=O)[C@@]3(O)C(=O)C2=C(O)c4c(O)cccc14
505,oxytetracycline,0,1.0,O.O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O
506,TetraCycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O
507,Demeclocycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O
508,amicycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4ccc(N)c(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O
509,clomocycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCO)C1=O
510,demecycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O
511,lymecycline,0,1.0,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)\O)C1=O.[H+]
512,nitrocycline,0,1.0,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O)[N+]([O-])=O
513,Kanamycin,0,1.0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O
514,Amikacin,1,1.0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O
515,arbekacin,0,1.0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O
516,bekanamycin,0,1.0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O
517,butikacin,0,1.0,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC3OC(CO)C(O)C(N)C3O
518,dibekacin,0,1.0,NCC1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O
519,gentamicin,0,1.0,CNC(C)C1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O
520,isepamicin,0,1.0,CNC1C(O)C(OCC1(C)O)OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN
521,propikacin,0,1.0,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O
522,tobramycin,0,1.0,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
523,alpiropride,1,1.0,C1=C(C(=CC(=C1[S](NC)(=O)=O)N)OC)C(NCC2N(CCC2)CC=C)=O
524,amisulpride,1,1.0,C1=C([S](CC)(=O)=O)C(=CC(=C1C(NCC2N(CCC2)CC)=O)OC)N
525,etacepride,1,1.0,C1=C(C(C)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC
526,sulmepride,1,1.0,C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC2N(CCC2)C)=O
527,sultopride,1,1.0,C1=C([S](CC)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC
528,veralipride,1,1.0,C1=C([S](N)(=O)=O)C=C(C(=C1C(NCC2N(CCC2)CC=C)=O)OC)OC
529,prosulpride,1,1.0,C1=C([S](N)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CCC)=O)OC
530,remoxipride,1,1.0,[C@H]2(CNC(C1=C(C=CC(=C1OC)Br)OC)=O)N(CCC2)CC
531,sulpiride,1,1.0,C1=C([S](=O)(=O)N)C=CC(=C1C(NCC2N(CC)CCC2)=O)OC
532,cp102,0,1.0,c1cn(CCO)c(CC)c(O)c1=O
533,cp107,0,1.0,c1cn(CCCCO)c(CC)c(O)c1=O
534,cp20,1,1.0,CN1C=CC(=O)C(=C1C)O
535,cp21,1,1.0,CCN1C=CC(=O)C(=C1C)O
536,cp24,1,1.0,CCCCN1C=CC(=O)C(=C1C)O
537,cp25,1,1.0,CCCCCN1C=CC(=O)C(=C1C)O
538,cp29,1,1.0,c1cn(CCCCC)c(C)c(O)c1=O
539,cp41,0,1.0,c1cn(CCCO)c(C)c(O)c1=O
540,cp94,1,1.0,CCN1C=CC(=O)C(=C1CC)O
541,trimipramine,1,1.0,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13
542,Desmethyldesipramine,1,1.0,N1(c2c(CCc3c1cccc3)cccc2)CCCN
543,clomipramine,1,1.0,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13
544,desipramine,1,1.0,CNCCCN1c2ccccc2CCc3ccccc13
545,imipramine,1,1.0,CN(C)CCCN1c2ccccc2CCc3ccccc13
546,imipraminoxide,1,1.0,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCC[N+](C)(C)[O-]
547,cianopramine,1,1.0,C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)CC3)CCCN(C)C
548,metapramine,1,1.0,C1=CC=CC2=C1C(CC3=C(N2C)C=CC=C3)NC
549,prazepine,1,1.0,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(C)C
550,trifluperidol,1,1.0,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F
551,Bromperidol,1,1.0,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
552,haloperidol,1,1.0,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3
553,moperone,1,1.0,Cc1ccc(cc1)C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2
554,aceperone,1,1.0,C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O
555,clofluperol,1,1.0,C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F
556,haloperidol-decanoate,1,1.0,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl
557,amiperone,1,1.0,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N(C)C)=O)Cl
558,bromperidol-decanoate,1,1.0,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Br
559,doxorubicin,0,1.0,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
560,Daunorubicin,0,1.0,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O
561,amrubicin,0,1.0,[Cl-].CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c3C1.[H+]
562,carubicin,0,1.0,CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O
563,detorubicin,0,1.0,CCOC(OCC)C(=O)OCC(=O)C1(O)CC(OC2CC(N)C(O)C(C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1
564,esorubicin,0,1.0,COc1cccc2C(=O)c3c(O)c4C[C@@](O)(C[C@@H](OC5CC(N)CC(C)O5)c4c(O)c3C(=O)c12)C(=O)CO
565,idarubicin,0,1.0,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(C)=O
566,leurubicin,0,1.0,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
567,medorubicin,0,1.0,CC1OC(CC(N)C1O)OC2CC(O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)CO
568,Cyclohexane,1,1.0,C1CCCCC1
569,Gabapentin,1,1.0,NCC1(CCCCC1)CC(O)=O
570,Lomustine,1,1.0,ClCCN(N=O)C(=O)NC1CCCCC1
571,ethinamate,1,1.0,NC(=O)OC1(CCCCC1)C#C
572,hexapropymate,1,1.0,NC(=O)OC1(CCCCC1)CC#C
573,cimemoxin,1,1.0,C(C1CCCCC1)NN
574,cimepanol,1,1.0,CC(C(C1CCCCC1)O)C
575,cyprodenate,1,1.0,C(C1CCCCC1)CC(OCCN(C)C)=O
576,procymate,1,1.0,C(C(C1CCCCC1)OC(N)=O)C
577,cefaclor,0,1.0,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3
578,cefadroxil,0,1.0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O
579,cefalexin,0,1.0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O
580,cefaloram,0,1.0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3ccccc3)C2=O)C(O)=O
581,cefedrolor,0,1.0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C2=O)C(O)=O
582,cefprozil,0,1.0,O.C/C=C/C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O
583,cefsumide,0,1.0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3cccc(N[S](C)(=O)=O)c3)C2=O)C(O)=O
584,cephaloglycin,0,1.0,O.O.CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O
585,theophylline,0,1.0,CN1C(=O)N(C)c2nc[nH]c2C1=O
586,caffeine,1,1.0,Cn1cnc2N(C)C(=O)N(C)C(=O)c12
587,Paraxanthine,1,1.0,Cn1cnc2NC(=O)N(C)C(=O)c12
588,Theobromine,1,1.0,Cn1cnc2N(C)C(=O)NC(=O)c12
589,denbufylline,1,1.0,C1=NC2=C([N]1CC(C)=O)C(N(CCCC)C(N2CCCC)=O)=O
590,dimethazan,1,1.0,C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O
591,etamiphyllin,1,1.0,C1=NC2=C([N]1CCN(CC)CC)C(N(C)C(N2C)=O)=O
592,proxyphylline,1,1.0,C1=NC2=C([N]1CC(C)O)C(N(C)C(N2C)=O)=O
593,pethidine,1,1.0,CCOC(=O)C1(CCN(C)CC1)c2ccccc2
594,demerol,1,1.0,[H+].[Cl-].CCOC(=O)C1(CCN(C)CC1)c2ccccc2
595,alphameprodine/betameprodine,1,1.0,[C@]2(C1=CC=CC=C1)([C@H](CN(C)CC2)CC)OC(CC)=O
596,ketobemidone,1,1.0,C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O
597,picenadol,1,1.0,[C@]2(C1=CC(=CC=C1)O)([C@H](CN(C)CC2)C)CCC
598,sameridine,1,1.0,C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2
599,alphaprodine(betaprodine),1,1.0,C2=C(C1(C(CN(C)CC1)C)OC(CC)=O)C=CC=C2
600,hydroxypethidine,1,1.0,C2=C(C1(C(OCC)=O)CCN(C)CC1)C=CC=C2O
601,oxycodone,1,1.0,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
602,oxymorphone,1,1.0,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CCC4=O)c35
603,hydrocodone,1,1.0,COc1ccc2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5Oc1c2[C@]45CCN3C
604,naloxone,1,1.0,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC=C
605,metopon,1,1.0,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5
606,nalmexone,1,1.0,[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CC=C(C)C)CC5
607,semorphone,1,1.0,[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CCOC)CC5
608,hydromorphone,1,1.0,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@H]2OC3=C(C=C4)O)=O)N(C)CC5
609,flupimazine,1,1.0,C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F
610,metopimazine,1,1.0,C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4
611,piperacetazine,1,1.0,C1=C(C(C)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4
612,pipotiazine-palmitate,1,1.0,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4
613,periciazine,1,1.0,C1=C(C=CC3=C1N(CCCN2CCC(CC2)O)C4=C(S3)C=CC=C4)C#N
614,perimetazine,1,1.0,C1=C(OC)C=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN4CCC(O)CC4)C
615,pipotiazine,1,1.0,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4
616,codeine,1,1.0,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C
617,Nalorphine,1,1.0,O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45
618,heroin,1,1.0,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35
619,morphine,1,1.0,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=CC4O)c35
620,normorphine,1,1.0,C1=CC(=C3C2=C1CC5C4C2(C(O3)C(O)C=C4)CCN5)O
621,diacetylnalorphine,1,1.0,C1=CC(=C3C2=C1CC5C4C2(C(O3)C(C=C4)OC(C)=O)CCN5CC=C)OC(C)=O
622,norcodeine,1,1.0,C1=CC(=C3C2=C1CC5C4C2(C(O3)C(O)C=C4)CCN5)OC
623,Levallorphan,1,1.0,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1
624,levorphanol,1,1.0,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc4ccc(O)cc34
625,Dextromethorphan,1,1.0,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1
626,drotebanol,1,1.0,[C@@]123C4=C(C[C@H]([C@@]1(CC[C@H](C2)O)O)N(CC3)C)C=CC(=C4OC)OC
627,norlevorphanol,1,1.0,C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4
628,dextrorphan,1,1.0,[C@]134[C@@H]([C@H](CC2=C1C=C(O)C=C2)N(C)CC3)CCCC4
629,dimemorfan,1,1.0,[C@]134[C@@H]([C@H](CC2=C1C=C(C)C=C2)N(C)CC3)CCCC4
630,Ketoprofen,1,1.0,CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2
631,tolcapone,0,1.0,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+]([O-])=O
632,alozafone,1,1.0,C1=C(C(=CC=C1Cl)N(C(CN(C(CC#N)C)C)=O)C)C(C2=C(C=CC=C2)F)=O
633,avizafone,1,1.0,[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N
634,lorzafone,1,1.0,C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O
635,dinazafone,1,1.0,C1=C(C(=CC=C1Cl)N(C(CNCC(C)=C)=O)C)C(C2=CC=CC=C2)=O
636,dulozafone,1,1.0,C1=C(C(=CC=C1Cl)N(C(CN(CCO)CCO)=O)C)C(C2=C(C=CC=C2)Cl)=O
637,ganciclovir,0,1.0,NC1=NC(=O)c2ncn(COC(CO)CO)c2N1
638,Aciclovir,1,1.0,NC1=NC(=O)c2ncn(COCCO)c2N1
639,acyclovir/aciclovir,1,1.0,C1=NC2=C([N]1COCCO)NC(=NC2=O)N
640,buciclovir,1,1.0,[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O
641,valaciclovir,1,1.0,[C@@H](N)(C(OCCOC[N]1C2=C(N=C1)C(=O)N=C(N2)N)=O)C(C)C
642,valganciclovir(RS790702),1,1.0,[C@@H](N)(C(OCC(OC[N]1C2=C(N=C1)C(=O)N=C(N2)N)CO)=O)C(C)C
643,penciclovir,1,1.0,C1=NC2=C([N]1CCC(CO)CO)NC(=NC2=O)N
644,Org4428,1,1.0,OC12c3c(Oc4c(C)cccc4C2CN(CC1)C)cccc3
645,Org32104,1,1.0,OC12c3c(Oc4c(C)cccc4C2CNCC1)cccc3
646,Org32104,1,1.0,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)CNCC1)O
647,Org4428,1,1.0,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)C[N@](CC1)C)O
648,7-K06,1,1.0,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)C[N@](CC3)C
649,7-K10,1,1.0,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)CNCC3
650,beloxepin,1,1.0,[C@@H]24[C@@](C1=CC=CC=C1OC3=C(C=CC=C23)C)(CCN(C4)C)O
651,cefotaxime,1,1.0,[Na+].CO\N=C(C(=O)N[C@@H]1[C@@H]2SCC(=C(N2C1=O)C([O-])=O)COC(C)=O)\c3csc(N)n3
652,cefdaloxime,0,1.0,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N\O)/c3csc(N)n3)C2=O)C(O)=O
653,cefdinir,0,1.0,Nc1scc(n1)\C(=N\O)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)C=C
654,cefetamet,0,1.0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C)/c3csc(N)n3
655,cefixime,0,1.0,Nc1scc(n1)\C(=N\OCC(O)=O)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)C=C
656,cefpodoxime,0,1.0,[Na+].COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N/OC)\c3csc(N)n3)C2=O)C([O-])=O
657,ceftizoxime,0,1.0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)/c3csc(N)n3
658,M2L-663581,0,1.0,OCC(C)(O)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1
659,MIL-663581,0,1.0,OC(C)(C)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1
660,33,1,1.0,CN1C(=O)c2c(cccc2Cl)n2cnc(c2C1)c1noc(n1)C(C)C
661,35,0,1.0,c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)[C@](CO)(C)O)C)=O
662,L-663581,1,1.0,CC(C)c1onc(n1)c2ncn3c2CN(C)C(=O)c4c(Cl)cccc34
663,Bis-hydroxylated-L-663581,0,1.0,c12c(C(N(Cc3n1cnc3c1noc(n1)C(CO)(CO)C)C)=O)c(ccc2)Cl
664,Mono-hydroxylated-L-663581,0,1.0,c12c(C(N(Cc3n1cnc3c1noc(n1)C(O)(C)C)C)=O)c(ccc2)Cl
665,Midazolam,1,1.0,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12
666,1-hydroxymidazolam,1,1.0,OCc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12
667,4-hydroxymidazolam,1,1.0,Cc1ncc2C(O)N=C(c3ccccc3F)c4cc(Cl)ccc4n12
668,midazolam maleate,1,1.0,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12.OC(=O)\C=C/C(O)=O
669,climazolam,1,1.0,C1=CC(=CC3=C1[N]2C(=CN=C2C)CN=C3C4=CC=CC=C4Cl)Cl
670,midazolam(midazolammaleate),1,1.0,C1=CC(=CC3=C1[N]2C(=CN=C2C)CN=C3C4=CC=CC=C4F)Cl
671,Pindolol,1,1.0,CC(C)NCC(O)COc1cccc2[nH]ccc12
672,bufotenine,1,1.0,CN(C)CCc1c[nH]c2ccc(O)cc12
673,oxitriptan,1,1.0,C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N
674,psilocybine,1,1.0,C1=CC=C(C2=C1[NH]C=C2CCN(C)C)O[P](O)(O)=O
675,tryptophan(l-tryptophan),1,1.0,N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(=O)O
676,etryptamine,1,1.0,C1=CC=CC2=C1C(=C[NH]2)CC(CC)N
677,pergolide,1,1.0,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34
678,cabergoline,1,1.0,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C
