,X,y,w,ids
701,DDD,-7.2,1.0,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2
702,benzhydrol,-2.55,1.0,c1ccccc1C(O)c2ccccc2
703,Dicofol,-5.666,1.0,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
704,"O,P'-DDD",-6.51,1.0,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl 
705,chloropropylate,-4.53,1.0,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C
706,diphenamid,-2.98,1.0,CN(C)C(=O)C(c1ccccc1)c2ccccc2 
707,DDT,-7.15,1.0,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
708,Diphenylmethane,-4.08,1.0,C(c1ccccc1)c2ccccc2
709,bromopropylate,-4.93,1.0,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 
710,"P,P'-DDD",-7.2,1.0,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 
711,Dichlorophen,-3.953,1.0,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O
712,menthol,-2.53,1.0,CC(C)C1CCC(C)CC1O 
713,Cyclohexanol ,-0.44,1.0,OC1CCCCC1
714,cycloate,-3.4,1.0,CCSC(=O)N(CC)C1CCCCC1 
715,Lindane,-4.64,1.0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
716,"trans-1,4-Dimethylcyclohexane",-4.47,1.0,C/C1CCC(\C)CC1
717,Cyclohexane,-3.1,1.0,C1CCCCC1
718,Methylcyclohexane ,-3.85,1.0,CC1CCCCC1
719,"cis-1,2-Dimethylcyclohexane",-4.3,1.0,C/C1CCCCC1\C
720,Ethylcyclohexane,-4.25,1.0,CCC1CCCCC1
721,d-inositol,0.35,1.0,OC1C(O)C(O)C(O)C(O)C1O
722,4-methylpteridine,-0.466,1.0,Cc1ncnc2nccnc12
723,2-hydroxypteridine,-1.947,1.0,Oc2ncc1nccnc1n2
724,6-methoxypteridine,-1.139,1.0,COc2cnc1ncncc1n2
725,4-methoxypteridine,-1.11,1.0,COc1ncnc2nccnc12 
726,2-methoxypteridine,-1.11,1.0,COc2ncc1nccnc1n2
727,2-methylpteridine,-0.12,1.0,Cc2ncc1nccnc1n2
728,7-methylpteridine,-0.854,1.0,Cc2cnc1cncnc1n2
729,7-methoxypteridine,-0.91,1.0,COc2cnc1cncnc1n2
730,Pteridine,0.02,1.0,c2cnc1ncncc1n2
731,Triamcinolone,-3.68,1.0,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO
732,triamcinolone diacetate,-4.13,1.0,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O 
733,Prednisolone,-3.18,1.0,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
734,Dexamethasone,-3.59,1.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
735,prednisolone acetate,-4.37,1.0,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C 
736,Betamethasone-17-valerate,-4.71,1.0,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO
737,Flumethasone,-5.613,1.0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
738,dexamethasone acetate,-4.9,1.0,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O 
739,Fluoromethalone,-4.099,1.0,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14
740,3-Hexanoyloxymethylphenyltoin,-5.886,1.0,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
741,3-Octanoyloxymethylphenytoin,-6.523,1.0,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
742,3-Heptanoyloxymethylphenytoin,-6.301,1.0,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
743,Phenytoin,-4.097,1.0,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3
744,3-Pentanoyloxymethylphenytoin,-4.678,1.0,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
745,3-Ethanoyloxymethylphenytoin,-4.47,1.0,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3
746,3-Propanoyloxymethylphenytoin,-4.907,1.0,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3
747,3-Butanoyloxymethylphenytoin,-5.071,1.0,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
748,Cyfluthrin,-7.337,1.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2
749,Deltamethrin,-8.402,1.0,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
750,Cypermethrin,-8.017,1.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
751,Permethrin,-6.291,1.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2
752,Cyhalothrin,-8.176,1.0,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
753,Fenpropathrin,-6.025,1.0,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
754,phenothrin,-5.24,1.0,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C 
755,Bromacil,-2.523,1.0,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O 
756,thymine,-1.506,1.0,Cc1c[nH]c(=O)[nH]c1=O 
757,5-fluorouracil,-1.077,1.0,Fc1c[nH]c(=O)[nH]c1=O 
758,uracil,-1.488,1.0,O=c1cc[nH]c(=O)[nH]1 
759,"Sparsomycin (3,8mg/ml)",-1.981,1.0,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O
760,1-methyluracil,-0.807,1.0,Cn1ccc(=O)[nH]c1=O
761,Terbacil,-2.484,1.0,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C
762,Oxazepam,-3.952,1.0,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O 
763,Nimetazepam,-3.796,1.0,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O
764,Nitrazepam,-3.796,1.0,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O
765,Clonazepam,-3.499,1.0,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O
766,Diazepam,-3.754,1.0,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23
767,Lorazepam,-3.604,1.0,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O
768,Reverse Transcriptase inhibitor 1,-2.62,1.0,CCN2c1ncccc1N(C)C(=O)c3cccnc23 
769,RTI 2,-2.86,1.0,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 
770,RTI 13,-4.207,1.0,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 
771,RTI 6,-3.36,1.0,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 
772,RTI 12,-4.114,1.0,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 
773,RTI 15,-4.554,1.0,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 
774,2-aminoanthracene,-5.17,1.0,Nc3ccc2cc1ccccc1cc2c3 
775,"9,10-Dimethylanthracene",-6.57,1.0,Cc1c2ccccc2c(C)c3ccccc13
776,9-anthrol,-4.73,1.0,c3ccc2c(O)c1ccccc1cc2c3 
777,2-Methylanthracene,-6.96,1.0,Cc1ccc2cc3ccccc3cc2c1
778,9-Methylanthracene,-5.89,1.0,Cc1c2ccccc2cc3ccccc13
779,Anthracene,-6.35,1.0,c1ccc2cc3ccccc3cc2c1
780,Nitrofen,-5.46,1.0,Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2
781,Fenoxycarb,-4.7,1.0,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2
782,Difenoxuron,-4.16,1.0,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2
783,Triclosan,-4.46,1.0,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
784,Chloroxuron,-4.89,1.0,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2
785,Diphenyl ether ,-3.96,1.0,O(c1ccccc1)c2ccccc2
786,Chrysene,-8.057,1.0,c1ccc2c(c1)ccc3c4ccccc4ccc23
787,6-Methylchrysene,-6.57,1.0,Cc1cc2c3ccccc3ccc2c4ccccc14
788,6-aminochrysene,-6.2,1.0,Nc3cc2c1ccccc1ccc2c4ccccc34 
789,5-Methylchrysene,-6.59,1.0,c1cccc2c3c(C)cc4ccccc4c3ccc12
790,"5,6-Dimethylchrysene",-7.01,1.0,Cc1c(C)c2c3ccccc3ccc2c4ccccc14
791,"2,7-dimethylquinoline",-1.94,1.0,c2c(C)cc1nc(C)ccc1c2 
792,6-hydroxyquinoline,-2.16,1.0,Oc2ccc1ncccc1c2 
793,5-hydroxyquinoline,-2.54,1.0,Oc1cccc2ncccc12 
794,8-quinolinol,-2.42,1.0,Oc1cccc2cccnc12 
795,Quinoline,-1.3,1.0,c1ccc2ncccc2c1
796,Diazinon,-3.64,1.0,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C
797,dimethirimol,-2.24,1.0,CCCCc1c(C)nc(nc1O)N(C)C 
798,Pyrimidine,1.1,1.0,c1cncnc1
799,Pirimicarb,-1.95,1.0,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
800,bupirimate,-4.16,1.0,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C 
801,Propylcyclopentane,-4.74,1.0,CCCC1CCCC1
802,Cyclopentane ,-2.64,1.0,C1CCCC1
803,Pentylcyclopentane,-6.08,1.0,CCCCCC1CCCC1
804,Methylcyclopentane,-3.3,1.0,CC1CCCC1
805,Dialifor,-6.34,1.0,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
806,Dialifos,-6.34,1.0,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O
807,phthalimide,-2.61,1.0,O=C1NC(=O)c2ccccc12 
808,Ditalimfos,-3.35,1.0,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O
809,Niclosamide,-4.7,1.0,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O
810,benodanil,-4.21,1.0,c1c(NC(=O)c2ccccc2(I))cccc1
811,Xipamide,-3.79,1.0,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O
812,salicylanilide,-3.59,1.0,c1ccccc1NC(=O)c2c(O)cccc2
813,RTI 24,-5.36,1.0,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 
814,RTI 23,-5.153,1.0,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 
815,RTI 5,-3.324,1.0,CCN2c1ccccc1N(C)C(=O)c3cccnc23 
816,RTI 22,-4.871,1.0,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 
817,Theophylline,-1.39,1.0,Cn1c(=O)n(C)c2nc[nH]c2c1=O
818,theobromine,-2.523,1.0,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 
819,Dyphylline,-0.17,1.0,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O
820,Caffeine,-0.876,1.0,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
821,hydroxychlordene,-5.46,1.0,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl 
822,Chlordene,-5.64,1.0,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl 
823,Heptachlor,-6.317,1.0,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
824,5-methylcytosine,-1.458,1.0,Nc1c(C)c[nH]c(=O)n1 
825,cytosine,-1.155,1.0,Nc1cc[nH]c(=O)n1 
826,Flucytosine,-0.972,1.0,Nc1nc(=O)[nH]cc1F
827,ampyrone,-0.624,1.0,Cc2c(N)c(=O)n(c1ccccc1)n2C
828,Antipyrene,0.715,1.0,Cc1cc(=O)n(c2ccccc2)n1C
829,aminopyrine,-0.364,1.0,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O 
830,nifuroxime,-2.19,1.0,ON=Cc1ccc(o1)N(=O)=O 
831,Furfural,-0.1,1.0,O=Cc1ccco1
832,Furane,-0.82,1.0,c1ccoc1
833,phenylbutazone,-3.81,1.0,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 
834,kebuzone,-3.27,1.0,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
835,oxyphenbutazone,-3.73,1.0,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 
836,Tetrahydrofurane ,0.49,1.0,C1CCOC1
837,2-Methyltetrahydrofurane,0.11,1.0,CC1CCCO1
838,Fructose,0.64,1.0,OCC1OC(O)(CO)C(O)C1O
839,ethofumesate,-3.42,1.0,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C
840,Carbofuran,-2.8,1.0,CNC(=O)Oc1cccc2CC(C)(C)Oc12
841,Benfuracarb,-4.71,1.0,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C
842,Cyclooctanol,-1.29,1.0,OC1CCCCCCC1
843,Cyclooctane,-4.15,1.0,C1CCCCCCC1
844,Cycluron,-2.218,1.0,CN(C)C(=O)NC1CCCCCCC1
845,2-Methylphenanthrene,-5.84,1.0,Cc1ccc2c(ccc3ccccc32)c1
846,Phenanthrene,-5.26,1.0,c1ccc2c(c1)ccc3ccccc32
847,1-Methylphenanthrene,-5.85,1.0,Cc1cccc2c1ccc3ccccc32
848,Bibenzyl ,-4.62,1.0,C(Cc1ccccc1)c2ccccc2
849,Hexestrol,-4.43,1.0,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
850,hydrobenzoin,-1.93,1.0,c1ccccc1C(O)C(O)c2ccccc2
851,isophorone,-1.06,1.0,CC1=CC(=O)CC(C)(C)C1 
852,Carvone,-2.06,1.0,CC(=C)C1CC=C(C)C(=O)C1
853,dimetan,-0.85,1.0,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 
854,d-Limonene,-4.26,1.0,CC1=CCC(CC1)C(C)=C
855,Cyclohexene,-2.59,1.0,C1CCC=CC1
856,1-Methylcyclohexene ,-3.27,1.0,CC1=CCCCC1
857,L-arabinose,0.39,1.0,C1OC(O)C(O)C(O)C1O
858,glucose,0.74,1.0,OCC1OC(O)C(O)C(O)C1O
859,Tetrahydropyran ,-0.03,1.0,C1CCOCC1
860,5-Allyl-5-phenylbarbital,-2.369,1.0,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1
861,phenobarbital,-2.322,1.0,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 
862,5-Ethyl-5-phenylbarbital,-2.322,1.0,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1
863,brompyrazone,-3.127,1.0,c1ccccc1n2ncc(N)c(Br)c2(=O)
864,norflurazon,-4.046,1.0,CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl
865,Pyrazon,-2.878,1.0,Nc2cnn(c1ccccc1)c(=O)c2Cl
866,Estradiol,-5.03,1.0,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O
867,Ethinyl estradiol,-4.3,1.0,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C 
868,estriol,-4.955,1.0,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O 
869,benzothiazole,-1.5,1.0,c2ccc1scnc1c2 
870,Ethoxyzolamide,-3.81,1.0,CCOc2ccc1nc(sc1c2)S(N)(=O)=O 
871,mercaptobenzothiazole,-3.18,1.0,Sc2nc1ccccc1s2 
872,osthole,-4.314,1.0,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O 
873,Coumaphos,-5.382,1.0,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2
874,RTI 9,-3.68,1.0,O2c1ccccc1N(CC)C(=O)c3ccccc23 
875,RTI 11,-3.928,1.0,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 
876,Cholanthrene,-7.85,1.0,C1Cc2c3c1cccc3cc4c2ccc5ccccc54
877,3-Methylcholanthrene,-7.92,1.0,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2
878,Metronidazole,-1.22,1.0,Cc1ncc(N(=O)=O)n1CCO
879,Metranidazole,-1.26,1.0,Cc1ncc(N(=O)=O)n1CCO 
880,hydrochlorothiazide,-2.63,1.0,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl 
881,Trichlomethiazide,-2.68,1.0,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl 
882,Menadione,-3.03,1.0,CC2=CC(=O)c1ccccc1C2=O 
883,Quinonamid,-5.03,1.0,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O
884,Ethirimol,-3.028,1.0,CCCCc1c(C)nc(NCC)[nH]c1=O
885,thiouracil,-2.273,1.0,Sc1nccc(=O)[nH]1 
886,Warfarin,-3.893,1.0,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O 
887,Coumachlor,-5.839,1.0,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O
888,"Digoxin (L1=41,8mg/mL, L2=68,2mg/mL, Z=40,1mg/mL)",-4.081,1.0,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
889,Digitoxin,-5.293,1.0,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
890,3-methylindole,-2.42,1.0,Cc1c[nH]c2ccccc12 
891,Indole,-1.52,1.0,c2ccc1[nH]ccc1c2
892,Phosalone,-5.233,1.0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12
893,Chlorzoxazone,-2.831,1.0,Clc2ccc1oc(=O)[nH]c1c2
894,allantoin,-1.6,1.0,NC(=O)NC1NC(=O)NC1=O 
895,hydantoin,-0.4,1.0,O=C1CNC(=O)N1 
896,Cortisone,-3.11,1.0,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
897,cortisone acetate,-4.21,1.0,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C 
898,Acridine,-3.67,1.0,c3ccc2nc1ccccc1cc2c3
899,1-aminoacridine,-4.22,1.0,Nc2cccc3nc1ccccc1cc23 
900,Cycloheptane,-3.51,1.0,C1CCCCCC1
901,Cycloheptanol,-0.88,1.0,OC1CCCCCC1
902,adenine,-2.12,1.0,Nc1ncnc2nc[nH]c12 
903,isoguanine,-3.401,1.0,Nc1nc(O)nc2nc[nH]c12 
904,TEFLUBENZURON,-7.28,1.0,Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F 
905,difluron,-6.02,1.0,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2
906,megestrol acetate,-5.35,1.0,CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O 
907,Medrogestone,-5.27,1.0,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C
908,Epiandrosterone,-4.16,1.0,CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O
909,Androsterone,-4.402,1.0,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O
910,Isazofos,-3.658,1.0,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C
911,Amitrole,0.522,1.0,Nc1nc[nH]n1
912,eucalyptol,-1.64,1.0,CC12CCC(CC1)C(C)(C)O2 
913,"1,8-Cineole",-1.74,1.0,CC12CCC(CC1)C(C)(C)O2
914,Dapsone,-3.094,1.0,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
915,Perfluidone,-3.8,1.0,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2
916,Oxadiazon,-5.696,1.0,CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C
917,Dimefuron,-4.328,1.0,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C
918,Pyridazine,1.1,1.0,c1ccnnc1
919,Azintamide,-1.716,1.0,CCN(CC)C(=O)CSc1ccc(Cl)nn1
920,RTI 3,-3.043,1.0,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 
921,RTI 10,-3.672,1.0,O2c1ccccc1N(C)C(=O)c3cccnc23 
922,"5,6,7,8-tetrahydro-2-naphthol",-1.99,1.0,Oc2ccc1CCCCc1c2 
923,"1,2,3,4-Tetrahydronapthalene",-4.37,1.0,C1CCc2ccccc2C1
924,thiamylal,-3.46,1.0,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O 
925,thiopental,-3.36,1.0,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O 
926,Menthone,-2.35,1.0,CC(C)C1CCC(C)CC1=O
927,Cyclohexanone,-0.6,1.0,O=C1CCCCC1
928,Camphor,-1.96,1.0,CC1(C)C2CCC1(C)C(=O)C2
929,D-fenchone,-1.85,1.0,CC2(C)C1CCC(C)(C1)C2=O
930,1-Methylfluorene,-5.22,1.0,Cc1cccc2c1Cc3ccccc32
931,Fluorene ,-5.0,1.0,C1c2ccccc2c3ccccc13
932,Phenmedipham,-4.805,1.0,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
933,Desmedipham,-4.632,1.0,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
934,Chlorthalidone,-3.451,1.0,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23
935,Abate,-6.237,1.0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
936,parabanic acid,-0.4,1.0,O=C1NC(=O)C(=O)N1 
937,Oxycarboxin,-2.281,1.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
938,Anthraquinone,-5.19,1.0,O=C1c2ccccc2C(=O)c3ccccc13
939,Isocarboxazid,-2.461,1.0,Cc1cc(no1)C(=O)NNCc2ccccc2
940,Triadimefon,-3.61,1.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2
941,hydrazobenzene,-2.92,1.0,N(Nc1ccccc1)c2ccccc2 
942,Benzophenone,-3.12,1.0,O=C(c1ccccc1)c2ccccc2
943,Eriodictyol,-3.62,1.0,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3
944,Cyclooctyl-5-spirobarbituric acid,-2.982,1.0,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2
945,Piperine,-3.46,1.0,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3
946,Griseofulvin,-3.246,1.0,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O
947,Cycloheptene,-3.18,1.0,C1CCC=CCC1
948,Monotropitoside,-0.742,1.0,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O
949,Chlordane,-6.86,1.0,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
950,Spironolactone,-4.173,1.0,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45
951,gentisin,-2.943,1.0,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC)
952,RTI 20,-4.799,1.0,C2c1ccccc1N(CCF)C(=O)c3ccccc23 
953,Epitostanol,-5.41,1.0,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O
954,Sucrose,0.79,1.0,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O 
955,Azobenzene,-4.45,1.0,N(=Nc1ccccc1)c2ccccc2
956,Benzo(a)fluorene,-6.68,1.0,C1c2ccccc2c3ccc4ccccc4c13
957,Niridazole,-3.22,1.0,O=C1NCCN1c2ncc(s2)N(=O)=O
958,Benzo(e)pyrene,-7.8,1.0,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43
959,Decalin,-5.19,1.0,C1CCC2CCCCC2C1
960,Benomyl,-4.883,1.0,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12
961,Mirex,-6.8,1.0,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl
962,Cyclopentyl-5-spirobarbituric acid,-2.349,1.0,O=C2NC(=O)C1(CCCC1)C(=O)N2
963,Thalidomide,-2.676,1.0,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13
964,Tricyclazole,-2.07,1.0,Cc2cccc3sc1nncn1c23 
965,"1,4-Cyclohexadiene",-2.06,1.0,C1C=CCC=C1
966,Mebendazole,-3.88,1.0,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3
967,Androstenedione,-3.69,1.0,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O
968,bromadiolone,-4.445,1.0,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 
969,indoline,-1.04,1.0,c2ccc1NCCc1c2 
970,norbormide,-3.931,1.0,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 
971,Stanolone,-4.743,1.0,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O 
972,guanine,-3.583,1.0,Nc2nc1[nH]cnc1c(=O)[nH]2 
973,triamcinolone acetonide,-4.31,1.0,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO 
974,indazole,-2.16,1.0,c2ccc1[nH]ncc1c2 
975,Flumetralin,-6.78,1.0,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O
976,chlorothiazide,-3.05,1.0,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl 
977,Cycloheptyl-5-spirobarbituric acid,-3.168,1.0,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 
978,Dienestrol,-4.95,1.0,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2
